1702455648.610466 0.058458730578422546 -0.1750229150056839 -0.16827543079853058 -0.3876331396230932, -0.062441793340781426 -0.05603134255943189 0.9179880501190189
1702455648.676811 0.05676048621535301 -0.15740308165550232 -0.16555637121200562 -0.387067519174604, -0.056909386375935664 -0.06502649141405459 0.9179932531106696
1702455648.743156 0.05648141726851463 -0.15563927590847015 -0.1662314087152481 -0.3869063708986613, -0.05681509532020739 -0.06610097853526617 0.9179902862985335
1702455648.809501 0.05615898594260216 -0.15359602868556976 -0.16598916053771973 -0.3869854139963254, -0.056282145226975555 -0.06713793638709718 0.9179145423079561
1702455648.842674 0.05651780217885971 -0.1559455394744873 -0.16717414557933807 -0.3867836052653659, -0.05730491409880392 -0.06613029458090286 0.9180094627272082
1702455648.909019 0.05643588304519653 -0.15336138010025024 -0.1657465249300003 -0.38680607620852386, -0.056001277590608155 -0.06723501080011961 0.9180002013284602
1702455648.975364 0.05668288841843605 -0.1560901552438736 -0.16554144024848938 -0.38699599108739896, -0.05656031221620761 -0.06562212833398358 0.9180025981647356
1702455649.041709 0.05532485991716385 -0.15695928037166595 -0.1685188263654709 -0.3868556221485816, -0.0582204539105212 -0.06586427706338473 0.9179406317215753
1702455649.108054 0.05580223351716995 -0.15625956654548645 -0.16619254648685455 -0.3869001338397511, -0.05692577517632665 -0.0656888100660603 0.9180156440864513
1702455649.1743991 0.05571404844522476 -0.16067422926425934 -0.16690711677074432 -0.387214408261318, -0.05839695650678151 -0.06351030835123704 0.9179440278354195
1702455649.240744 0.05779654532670975 -0.17323504388332367 -0.1673370897769928 -0.38765506708064906, -0.06157398714389045 -0.056801443113090884 0.9179900811741768
1702455649.307089 0.0567413829267025 -0.163892924785614 -0.165296271443367 -0.38757916473063064, -0.058380805247167086 -0.06135519072365673 0.9179376957161431
1702455649.373434 0.05842495709657669 -0.17967921495437622 -0.16806918382644653 -0.3878953154842933, -0.06347922805205161 -0.05341797574557689 0.917961944580766
1702455649.406607 0.05873264744877815 -0.18108166754245758 -0.16782955825328827 -0.3879585217449858, -0.06370296002032798 -0.052635347340624646 0.917964944047661
1702455649.4729521 0.05815162509679794 -0.17699892818927765 -0.16801118850708008 -0.3877025102419639, -0.06277840496235698 -0.05489360408251394 0.9180045357476696
1702455649.539297 0.05812196806073189 -0.177559494972229 -0.1668727993965149 -0.38790125495710887, -0.06239878848553332 -0.05439308770750623 0.9179762522025727
1702455649.605642 0.058293070644140244 -0.1830313503742218 -0.16967570781707764 -0.3877443794511897, -0.06504213102497644 -0.05206405416016151 0.9179940912991486
1702455649.671987 0.056928087025880814 -0.16516000032424927 -0.16386185586452484 -0.38767703227382444, -0.0580147220362927 -0.06038977604121596 0.9179835976879455
1702455649.738332 0.05792970582842827 -0.1735038012266159 -0.1668224185705185 -0.38754533973386845, -0.061279302809274516 -0.05657553828943574 0.918070076391247
1702455649.771505 0.05792437121272087 -0.17296378314495087 -0.1660880148410797 -0.38754277080013294, -0.060841072724386686 -0.056724851651204326 0.9180910934517611
1702455649.83785 0.05818403139710426 -0.17689009010791779 -0.16792996227741241 -0.3875445236950101, -0.06267004051543833 -0.054989329260967106 0.9180729174979676
1702455649.904195 0.057922326028347015 -0.1711067259311676 -0.16630910336971283 -0.3874815136686376, -0.06053589133704996 -0.05776564580868734 0.9180722262378902
1702455649.97054 0.05716939643025398 -0.15576688945293427 -0.16241757571697235 -0.3869811240124111, -0.0548832263116447 -0.06523559067409482 0.918138202471239
1702455650.003712 0.05851002410054207 -0.17856715619564056 -0.16928045451641083 -0.38750113072467934, -0.06373066364589335 -0.05435403021790447 0.9180560525356937
1702455650.070057 0.056596871465444565 -0.1673346310853958 -0.16831202805042267 -0.3870427523980968, -0.06056169452243327 -0.060304707806961656 0.9180923326054923
1702455650.202748 0.05779079720377922 -0.18413443863391876 -0.17163509130477905 -0.3874271801947714, -0.06618257812162034 -0.051932183112802274 0.9180539715924344
1702455650.269093 0.05848615989089012 -0.1785602867603302 -0.16790181398391724 -0.3876487116576805, -0.06302898606501768 -0.05403330610527469 0.9180611227456971
1702455650.335438 0.05842794477939606 -0.2033228874206543 -0.17816020548343658 -0.3877064857344245, -0.07413122468627421 -0.043078530210385074 0.91778673049946
1702455650.401783 0.057543426752090454 -0.1854078471660614 -0.1719285249710083 -0.38770519252212643, -0.06671711159147539 -0.05129240944442366 0.917933875312191
1702455650.468128 0.05704331025481224 -0.19020810723304749 -0.1754366010427475 -0.3877128699173187, -0.06959024738761421 -0.049505643325745495 0.917815405867602
1702455650.5013 0.05740957334637642 -0.18516868352890015 -0.1721118688583374 -0.38771559462027877, -0.06679748049298627 -0.05146099906531318 0.9179142007089948
1702455650.567645 0.05741724744439125 -0.18443214893341064 -0.17094168066978455 -0.38770601508585634, -0.06600072324626048 -0.05163258814735364 0.9179662446072961
1702455650.63399 0.05787326768040657 -0.1934432089328766 -0.17150942981243134 -0.3880184623781761, -0.06856940130270975 -0.04697795869545898 0.9178959535020685
1702455650.700335 0.05756129324436188 -0.18538524210453033 -0.1709974706172943 -0.3878094063327505, -0.0662752389004577 -0.051080607656844156 0.9179336733064837
1702455650.733508 0.05737226456403732 -0.18141962587833405 -0.16948282718658447 -0.3876636794214008, -0.06453944561475546 -0.0529257609305401 0.918014376492615
1702455650.799853 0.055763598531484604 -0.163120299577713 -0.16507947444915771 -0.3875327122895948, -0.058119162490695826 -0.06181201580553261 0.9179432632569984
1702455650.866198 0.05766453221440315 -0.18414252996444702 -0.17153970897197723 -0.3877196732048885, -0.06623671606336944 -0.05188308671937201 0.9179293533641383
1702455650.932543 0.05749744921922684 -0.1791258603334427 -0.16938632726669312 -0.3876271115623341, -0.06399947394129615 -0.054124631016849674 0.9179977200594615
1702455650.998888 0.05787426233291626 -0.1752939522266388 -0.16750435531139374 -0.3876699345930594, -0.06219536429151887 -0.05574342726220986 0.9180067694686793
1702455651.032061 0.0580722875893116 -0.17057302594184875 -0.16555634140968323 -0.3874905412262352, -0.060030980805716276 -0.057870297593790976 0.9180949789973306
1702455651.098406 0.057246532291173935 -0.16792990267276764 -0.16877174377441406 -0.38727454274113915, -0.06095593975703682 -0.05991482188702484 0.917994017448493
1702455651.164751 0.05694860965013504 -0.16331802308559418 -0.16670142114162445 -0.3871798330857715, -0.05888372750722452 -0.06201710281498018 0.9180296086973259
1702455651.231096 0.05675031617283821 -0.1554269790649414 -0.16410481929779053 -0.3870178610880102, -0.05575037433811894 -0.0657153959618139 0.9180362507513542
1702455651.297441 0.05692031607031822 -0.16137346625328064 -0.1675988733768463 -0.3869291705902949, -0.05874525130676582 -0.06325561198331223 0.9180596603423048
1702455651.363786 0.05534003674983978 -0.14907750487327576 -0.16620010137557983 -0.3866447954083534, -0.05519442271971717 -0.06955819640931489 0.9179439172392575
1702455651.430131 0.05650644749403 -0.16006459295749664 -0.16698689758777618 -0.38705151597497145, -0.0582404407364091 -0.06378052009802036 0.9180039326170292
1702455651.496476 0.0559246689081192 -0.15551254153251648 -0.16684269905090332 -0.3870177262205673, -0.05709247581970061 -0.06616491134865361 0.9179215289457284
1702455651.562821 0.05616762116551399 -0.15807779133319855 -0.16583380103111267 -0.3870912535863024, -0.057196536917960346 -0.06463855975427607 0.9179927963521664
1702455651.6291661 0.057444315403699875 -0.17274858057498932 -0.16849856078624725 -0.3874825493133489, -0.06205119271555435 -0.05727817060299254 0.9180011626531743
1702455651.662339 0.05719049274921417 -0.163314551115036 -0.16510166227817535 -0.38734805502825115, -0.05810863374045654 -0.06164054206584164 0.9180333951030747
1702455651.728684 0.05784352496266365 -0.17596204578876495 -0.1704479306936264 -0.3874813056520994, -0.06372845970303255 -0.055941739086054945 0.9179691950289242
1702455651.795029 0.0585472397506237 -0.1702890843153 -0.1647598296403885 -0.3877581089248172, -0.05966159802351165 -0.05777036000562326 0.9180123791045256
1702455651.8613741 0.056545574218034744 -0.15145544707775116 -0.16238784790039062 -0.3871162348221827, -0.05401496311425265 -0.06745920573494041 0.9179720366429871
1702455651.927719 0.056939397007226944 -0.15877202153205872 -0.16561701893806458 -0.3870694933113673, -0.05729948412977224 -0.06424788858840166 0.9180229764434416
1702455651.994064 0.05735238268971443 -0.15886910259723663 -0.16531118750572205 -0.3871485170373149, -0.05711706049713989 -0.06410987475205844 0.9180106704800599
1702455652.060409 0.05763743817806244 -0.17030124366283417 -0.1692911684513092 -0.3872246279809887, -0.06183311012117405 -0.0588170835629579 0.9180273986428052
1702455652.126754 0.05739723891019821 -0.1566610485315323 -0.16446490585803986 -0.3871252003780004, -0.05629662145942324 -0.06510531725819833 0.9180011259847435
1702455652.193099 0.05716286972165108 -0.154309943318367 -0.16484639048576355 -0.3868259141632461, -0.05581406857005727 -0.06644319721683796 0.9180608930920814
1702455652.259444 0.05741482973098755 -0.14591053128242493 -0.16017507016658783 -0.38679515608539333, -0.051529615324227666 -0.06999522229161932 0.9180603873546447
1702455652.325789 0.056924428790807724 -0.14961278438568115 -0.16461724042892456 -0.3865898824068369, -0.054519056223204056 -0.06892461809184657 0.9180551902527933
1702455652.392134 0.057082075625658035 -0.1511974334716797 -0.16504383087158203 -0.38674738304301426, -0.055177115682874076 -0.06821015087057689 0.9180028991961364
1702455652.458479 0.057141855359077454 -0.16039912402629852 -0.16964538395404816 -0.3866546599525898, -0.059595299290965915 -0.06429574643373528 0.9180482728211498
1702455652.524824 0.0573841854929924 -0.14705368876457214 -0.16392140090465546 -0.3867112013502128, -0.05366049634362096 -0.07021339494058604 0.9179570126391261
1702455652.591169 0.05738482624292374 -0.15036775171756744 -0.16460908949375153 -0.38679751168122695, -0.054821131842566144 -0.0685893178309864 0.9179748547428687
1702455652.657515 0.05700966715812683 -0.14479325711727142 -0.16398102045059204 -0.3865177126901778, -0.05312856922596984 -0.07143426168252592 0.9179752497571092
1702455652.72386 0.05672614276409149 -0.14764145016670227 -0.1654973328113556 -0.3864144932830894, -0.05448395047811832 -0.07019051620998346 0.9180352008257893
1702455652.790205 0.05699015036225319 -0.1546880155801773 -0.16567352414131165 -0.38671994456289466, -0.05627861439083978 -0.06644487584005153 0.9180770558695599
1702455652.85655 0.05659100040793419 -0.15718626976013184 -0.16664966940879822 -0.386787034024347, -0.057338992942599025 -0.06533879362033194 0.918062564451474
1702455652.922895 0.058643538504838943 -0.1620975136756897 -0.16211345791816711 -0.3873052795209423, -0.05629416361392428 -0.06163160249701238 0.9181650903687548
1702455652.98924 0.05854365974664688 -0.16761578619480133 -0.16609282791614532 -0.3872406502274543, -0.05951243617210029 -0.05953184312259299 0.9181279368403442
1702455653.055585 0.05791062116622925 -0.15932850539684296 -0.1651744842529297 -0.3870607267268043, -0.057132291115113046 -0.063796388388944 0.9180685791193287
1702455653.1219301 0.05759802088141441 -0.14807447791099548 -0.16271734237670898 -0.38683396200429715, -0.05324115061114244 -0.0693846413690203 0.9179927217923639
1702455653.188275 0.05775899440050125 -0.15116535127162933 -0.1634494960308075 -0.38685805546224145, -0.05444234288595873 -0.06790192903577763 0.9180229867809855
1702455653.25462 0.057688843458890915 -0.14539924263954163 -0.1632416993379593 -0.38652052291996963, -0.05290344672440553 -0.07095484205533746 0.9180242486314037
1702455653.320965 0.05839700624346733 -0.1564793586730957 -0.16615360975265503 -0.38674408253668063, -0.05697253994540552 -0.06560203508347963 0.918084700508584
1702455653.38731 0.05776399374008179 -0.14612586796283722 -0.1640317142009735 -0.3865107225414022, -0.053505083473603075 -0.07073462058578799 0.9180105014941771
1702455653.486828 0.05771588906645775 -0.13753320276737213 -0.16144371032714844 -0.3862693096120039, -0.050145481973816186 -0.07483687719053353 0.9179765208881155
1702455653.553173 0.05751229450106621 -0.13560700416564941 -0.16175515949726105 -0.38614093042079894, -0.0497822444470143 -0.07592416874155264 0.9179610180135547
1702455653.619518 0.05609489604830742 -0.13646827638149261 -0.16607193648815155 -0.3858041660755609, -0.05211852412439326 -0.07642532150581954 0.9179313564284469
1702455653.685863 0.056437648832798004 -0.14050284028053284 -0.16699355840682983 -0.3859748350954583, -0.053551421120427115 -0.07440707060130737 0.9179429501954621
1702455653.752208 0.056016724556684494 -0.14210739731788635 -0.16734200716018677 -0.38597091367142183, -0.054107411304822065 -0.07366798002206237 0.9179716066202742
1702455653.818553 0.056416403502225876 -0.13262180984020233 -0.16261355578899384 -0.3859377762526773, -0.04950390799026939 -0.07772207989386015 0.9179110383102503
1702455653.884898 0.05631166696548462 -0.14052234590053558 -0.16519059240818024 -0.3861366701786801, -0.05265223322362276 -0.07402049055601359 0.9179581587729005
1702455653.951243 0.05563051998615265 -0.13604135811328888 -0.1651642918586731 -0.3859923724604332, -0.051547478310995515 -0.0763897649519805 0.9178874384654824
1702455654.0175881 0.05552762374281883 -0.13891413807868958 -0.16568365693092346 -0.38605316368964987, -0.0524789903847093 -0.07494131100486534 0.9179284886516411
1702455654.083933 0.05644463747739792 -0.14893990755081177 -0.16582275927066803 -0.3864785207436085, -0.05493017637156399 -0.0695521569701256 0.9180302425238638
1702455654.183451 0.05736421421170235 -0.15598326921463013 -0.1662755161523819 -0.38674647945084145, -0.05679267153710714 -0.06585417131865796 0.918076783941295
1702455654.249796 0.05750716105103493 -0.15237191319465637 -0.1628594845533371 -0.3869213337973225, -0.05432881565515611 -0.06708521260290602 0.918063089058716
1702455654.3161411 0.05687299370765686 -0.1509336531162262 -0.16389743983745575 -0.386947751291011, -0.05455783433478569 -0.06803073294269103 0.9179687902422436
1702455654.382486 0.057827096432447433 -0.16327321529388428 -0.1670818030834198 -0.3871177723005242, -0.058966140236274375 -0.06203575281311587 0.9180492307320047
1702455654.448831 0.0579233318567276 -0.1654517501592636 -0.16681696474552155 -0.38714470144569213, -0.05940721898106709 -0.06082870464593149 0.9180902086214401
1702455654.515176 0.05844607204198837 -0.16556237637996674 -0.16760987043380737 -0.38713742009114926, -0.059709981309746654 -0.06084552077049229 0.9180725236599374
1702455654.581521 0.05823138728737831 -0.16221734881401062 -0.16577333211898804 -0.3871353560474163, -0.058064462174917765 -0.06226223992376303 0.9180839546632179
1702455654.647866 0.058696962893009186 -0.16995573043823242 -0.16612282395362854 -0.38737604670385367, -0.06012052313754843 -0.0582431954435902 0.9181138553154946
1702455654.714211 0.05831265449523926 -0.16633498668670654 -0.16765256226062775 -0.38722986633238693, -0.060008067078538264 -0.060453767690568525 0.9180399797817708
1702455654.780556 0.05882774293422699 -0.17356082797050476 -0.1715194433927536 -0.38710719366791074, -0.06355083385236876 -0.05738337590220657 0.9180503582578078
1702455654.846901 0.058679644018411636 -0.16620692610740662 -0.16860872507095337 -0.3871464870005958, -0.06046269544452381 -0.060710488570360814 0.9180283746378586
1702455654.913246 0.05892077460885048 -0.16463099420070648 -0.16900140047073364 -0.3872863668892506, -0.06035158977018773 -0.06156976310909 0.9179194517519641
1702455654.9795911 0.05869316682219505 -0.14838963747024536 -0.1640152633190155 -0.3868588393206324, -0.05397900462387835 -0.0693183302471564 0.9179441565754721
1702455655.045936 0.05846061557531357 -0.14935310184955597 -0.16452401876449585 -0.38676889390418473, -0.05449107485201576 -0.06896297442335744 0.9179785692641681
1702455655.079109 0.059173766523599625 -0.15741132199764252 -0.16777032613754272 -0.3868586187003971, -0.057969931645135336 -0.06522634662457144 0.9180007733484163
1702455655.145454 0.05837439000606537 -0.14318367838859558 -0.16360606253147125 -0.38663086781789396, -0.05255563055037762 -0.0720603961224561 0.917911639025516
1702455655.211799 0.05736187472939491 -0.1412980705499649 -0.1665315181016922 -0.3863372037157733, -0.0535421474690207 -0.07371219292210832 0.9178471093183747
1702455655.2781441 0.05743864178657532 -0.1429457813501358 -0.16773492097854614 -0.38624743271435197, -0.0544730075067857 -0.0730295546834553 0.9178846857407931
1702455655.344489 0.05638666823506355 -0.12777382135391235 -0.16462567448616028 -0.3858474316409406, -0.04941314425628446 -0.08063706024383752 0.917702438258736
1702455655.410834 0.05694577470421791 -0.140474334359169 -0.16790136694908142 -0.38602572885523084, -0.053950256544735536 -0.07448886554113096 0.9178915597122246
1702455655.477179 0.05722358077764511 -0.13673840463161469 -0.16487149894237518 -0.3860582712396702, -0.051611145992380675 -0.0758978038460999 0.9178969572823137
1702455655.543524 0.057157617062330246 -0.13667358458042145 -0.16553114354610443 -0.38599624751950495, -0.05191889337457532 -0.07604678999421076 0.9178933549945751
1702455655.609869 0.057105667889118195 -0.13955633342266083 -0.16778087615966797 -0.38599452648568877, -0.053671703346515616 -0.07497275158446191 0.9178816156252543
1702455655.676214 0.0576351173222065 -0.13891790807247162 -0.1661398857831955 -0.3858888175074114, -0.052679938463529696 -0.07502544980926087 0.9179792080908634
1702455655.74256 0.057822972536087036 -0.13827887177467346 -0.1646403968334198 -0.3861038369672184, -0.051851170130121714 -0.07503087982538689 0.9179355371200949
1702455655.8089051 0.05813821777701378 -0.1480972021818161 -0.16804693639278412 -0.3862367004604505, -0.05581163222846853 -0.07044137336470291 0.9180110488681021
1702455655.87525 0.057556480169296265 -0.14018990099430084 -0.16510680317878723 -0.3861130942933474, -0.05254233962832066 -0.07412150820833092 0.9179662210465704
1702455655.974767 0.057106129825115204 -0.13994528353214264 -0.1651647835969925 -0.3861123430210465, -0.052479460501020536 -0.07424440782795022 0.9179602021322038
1702455656.041112 0.05653000622987747 -0.1325078010559082 -0.16337205469608307 -0.3859015962117757, -0.04976450747172099 -0.07787994381815633 0.9178987777463165
1702455656.107457 0.05642084404826164 -0.14198331534862518 -0.16601122915744781 -0.3861333922528052, -0.053338779892921406 -0.07331814233657909 0.9179762676405033
1702455656.1738021 0.056269560009241104 -0.1416056752204895 -0.1654796004295349 -0.3862456431520887, -0.05299398543248466 -0.07341352173086953 0.9179413900032409
1702455656.240147 0.056132737547159195 -0.13375844061374664 -0.16286422312259674 -0.38612476696938225, -0.049815008780839574 -0.07705698505545773 0.9178716415094044
1702455656.306493 0.056128937751054764 -0.1387433409690857 -0.16339580714702606 -0.3862524836627211, -0.051312303311381265 -0.07452283709260629 0.9179446678013491
1702455656.372838 0.05686838924884796 -0.1498807817697525 -0.16523803770542145 -0.38644801385057437, -0.05480457205410874 -0.06887417109101464 0.9181017046217907
1702455656.439183 0.056650277227163315 -0.14810417592525482 -0.16528655588626862 -0.38647400279693706, -0.05438414572998886 -0.06978998938904593 0.9180466040656158
1702455656.505528 0.057875871658325195 -0.15758970379829407 -0.16539746522903442 -0.3868481755632138, -0.056734199766656536 -0.06473162896970834 0.918117386749199
1702455656.571873 0.057608164846897125 -0.15608510375022888 -0.16581393778324127 -0.3869123082690309, -0.05664625918168529 -0.06560651256767482 0.918033688128796
1702455656.638218 0.05831224098801613 -0.1619091033935547 -0.16700315475463867 -0.38701295893988735, -0.05860384235656111 -0.06273878102692773 0.91806884525557
1702455656.67139 0.0585600882768631 -0.1671907901763916 -0.16926367580890656 -0.38711135689891274, -0.06096282522197987 -0.06035593345681364 0.9180334920891469
1702455656.737735 0.057720497250556946 -0.1549638956785202 -0.1668303906917572 -0.38676846238051366, -0.056868097551793985 -0.06646850585340637 0.9180185802685417
1702455656.80408 0.05708501487970352 -0.14198333024978638 -0.16444982588291168 -0.38642726652052267, -0.05260421896419172 -0.07292840856037305 0.9179260379036515
1702455656.870425 0.057760849595069885 -0.13818368315696716 -0.16153743863105774 -0.3864400707253131, -0.0502875910861225 -0.07439108387461607 0.9179331111581768
1702455656.936771 0.057126518338918686 -0.14074409008026123 -0.1644582748413086 -0.3862588775983874, -0.05232734058231172 -0.07366020268167148 0.9179543035712138
1702455657.0031161 0.05720965191721916 -0.13721051812171936 -0.16346341371536255 -0.3861001977482775, -0.0510058649694289 -0.07541577345653813 0.9179528855836848
1702455657.069461 0.056619249284267426 -0.12266725301742554 -0.16117429733276367 -0.3855318840549256, -0.04633489800302071 -0.08271311172070846 0.9178108654584488
1702455657.135806 0.056314896792173386 -0.12253615260124207 -0.16208741068840027 -0.3854587347244463, -0.046788053147956074 -0.08296331173563597 0.9177960180852328
1702455657.202151 0.057467635720968246 -0.1371535062789917 -0.16410838067531586 -0.3860273425268519, -0.0513055559826018 -0.07549234893882201 0.9179605307412033
1702455657.268496 0.05695327743887901 -0.13410165905952454 -0.16534288227558136 -0.38584860295395346, -0.05118742617028562 -0.07742637518144581 0.9178811793619074
1702455657.334841 0.05662840977311134 -0.1303943246603012 -0.16442184150218964 -0.3857338593679346, -0.049858881740654025 -0.07925909939175092 0.9178461073689307
1702455657.401186 0.0567428320646286 -0.12243568152189255 -0.1608554869890213 -0.3857131617121246, -0.04629106456217776 -0.08275469197032896 0.9177331612078932
1702455657.467531 0.0566689558327198 -0.12497835606336594 -0.16187217831611633 -0.3857437195319408, -0.04739043800440289 -0.08160835547529947 0.9177668579459772
1702455657.533876 0.05671343952417374 -0.12942136824131012 -0.16297204792499542 -0.38597502699020264, -0.04900158222213565 -0.07943537113897697 0.9177756508491892
1702455657.600221 0.05642310529947281 -0.12498947232961655 -0.16210567951202393 -0.38578617618276023, -0.04750757308484145 -0.08165711046550485 0.9177386191483374
1702455657.6665661 0.057592153549194336 -0.14224378764629364 -0.1653282642364502 -0.38615745089902, -0.05314038375297632 -0.07304732182134131 0.9179992437385157
1702455657.732911 0.05703243985772133 -0.1363220512866974 -0.16528108716011047 -0.3859319591907495, -0.05170017619767956 -0.07621879199353322 0.9179184660978146
1702455657.799256 0.05782228708267212 -0.1448684185743332 -0.16601894795894623 -0.3862818822247359, -0.05413949766573636 -0.07174520723819168 0.917991202297585
1702455657.865601 0.057654667645692825 -0.14512453973293304 -0.1673429012298584 -0.3862095751631018, -0.05484005377495366 -0.07187616797626539 0.9179697974505177
1702455657.931946 0.05745869502425194 -0.13520513474941254 -0.1648244708776474 -0.38592974198264135, -0.051253847868394 -0.0766891430608404 0.9179052525552347
1702455657.998291 0.0573914498090744 -0.13531264662742615 -0.16501127183437347 -0.3858317965035873, -0.051339788619697235 -0.07670290638003023 0.9179404746845818
1702455658.064636 0.05725228413939476 -0.13174839317798615 -0.16501446068286896 -0.3858887996080214, -0.050538192442042947 -0.07855713390559609 0.9178041741865797
1702455658.130981 0.05733809992671013 -0.12486439943313599 -0.16191306710243225 -0.38572790033978716, -0.047373328345666786 -0.08164338421645369 0.9177712745965617
1702455658.1973271 0.05713377520442009 -0.13259749114513397 -0.16578340530395508 -0.3855705380045227, -0.05102610919756559 -0.07833819991401177 0.9179296393718276
1702455658.263672 0.057241879403591156 -0.12552912533283234 -0.1636238992214203 -0.3854629996338243, -0.04831674457245315 -0.08169541750866634 0.9178287568306518
1702455658.363189 0.05794840678572655 -0.1359558254480362 -0.166725754737854 -0.38579761913105465, -0.052305996541955765 -0.07673926080131656 0.9178972522293714
1702455658.429534 0.05808299779891968 -0.1321483701467514 -0.16640038788318634 -0.3856830414521465, -0.05129150515648278 -0.07868248552910118 0.9178381336085176
1702455658.495879 0.05729471892118454 -0.11462777853012085 -0.1625627726316452 -0.3850717564757853, -0.04526527609976005 -0.08739872412325735 0.9176231580370521
1702455658.562224 0.05691635236144066 -0.10862541943788528 -0.16278718411922455 -0.38489482831627186, -0.043937769293778725 -0.09060709666140337 0.917450705814468
1702455658.6285691 0.056869152933359146 -0.11070043593645096 -0.16230617463588715 -0.38490423848625965, -0.04420847507738707 -0.08939157191038853 0.9175529874606884
1702455658.694914 0.056803248822689056 -0.12469691783189774 -0.1660984307527542 -0.3854558527701921, -0.0493610744324997 -0.0825654094711031 0.917698329003024
1702455658.76126 0.05706969276070595 -0.1237327829003334 -0.16580478847026825 -0.3852983117161836, -0.048951829295184546 -0.08304748795535646 0.9177429074319335
1702455658.827605 0.05636148899793625 -0.10394226014614105 -0.16125530004501343 -0.3847609629522527, -0.04208675763828562 -0.09276846969714339 0.9173776306677648
1702455658.89395 0.05562328174710274 -0.10755398124456406 -0.16378521919250488 -0.38491697709784717, -0.044202825810110175 -0.09129495914107988 0.9173604860509771
1702455658.960295 0.055991850793361664 -0.10438087582588196 -0.16289296746253967 -0.3847410216975606, -0.042926229514195786 -0.09279507640635815 0.9173444057918215
1702455659.02664 0.05596804618835449 -0.10428087413311005 -0.1615224927663803 -0.38501614473967904, -0.04232335487162351 -0.09257828845556454 0.9172788902121554
1702455659.092985 0.055509891360998154 -0.11594610661268234 -0.16584570705890656 -0.3850561258887055, -0.04713482545143195 -0.08722419601429064 0.9175521934881443
1702455659.1593301 0.05572844296693802 -0.11907504498958588 -0.1656053513288498 -0.3853141566941492, -0.04779915497159081 -0.08549366725500991 0.9175723809566023
1702455659.225675 0.05538910627365112 -0.1114044114947319 -0.16249410808086395 -0.3852020215530117, -0.04458863828334557 -0.08903580031810861 0.9174442120310226
1702455659.29202 0.05501527339220047 -0.1184544563293457 -0.16593104600906372 -0.3853901905045354, -0.047779552260733535 -0.08590130582756854 0.9175033956916784
1702455659.358365 0.05560784041881561 -0.12021929025650024 -0.1649392545223236 -0.38543190527197135, -0.047595239742763376 -0.08472834783380834 0.9176045153690124
1702455659.42471 0.05569653585553169 -0.11326482892036438 -0.16173817217350006 -0.3851873310291543, -0.0442890123198615 -0.08787386778540744 0.9175769105436342
1702455659.491055 0.05521959438920021 -0.12038353830575943 -0.16534346342086792 -0.3851550084823693, -0.04791364246693946 -0.08480126817787613 0.917697470423625
1702455659.590573 0.05561644956469536 -0.12557938694953918 -0.1655576378107071 -0.3855110649209042, -0.049181494035782466 -0.08201763133976772 0.9177338980430944
1702455659.656918 0.056244343519210815 -0.13325102627277374 -0.16801269352436066 -0.3857705341205727, -0.05225914323436764 -0.07841429865349063 0.9177697285917742
1702455659.723263 0.05720989778637886 -0.13902586698532104 -0.16647084057331085 -0.3862913993344347, -0.053511345878250786 -0.07520186009662877 0.917747335000516
1702455659.789608 0.05693190544843674 -0.13633093237876892 -0.16456887125968933 -0.38617514562832994, -0.0532364164995837 -0.07694638749371746 0.9176676382595649
1702455659.855953 0.05773915722966194 -0.14045128226280212 -0.1629675030708313 -0.3870454436289029, -0.056150480455795806 -0.07536458880290922 0.9172584842154676
1702455659.922298 0.05669824033975601 -0.14661644399166107 -0.164667546749115 -0.387411903515896, -0.06122104374557961 -0.0736185477664541 0.9169211036079659
1702455659.988643 0.05630706995725632 -0.14439964294433594 -0.16222164034843445 -0.3876642855663766, -0.0633879478128077 -0.07606381876257207 0.9164674927370018
1702455660.054988 0.055114876478910446 -0.15648388862609863 -0.16420187056064606 -0.38847887284060245, -0.07057536343972273 -0.07141361255796425 0.9159712765001241
1702455660.1213331 0.0525774247944355 -0.15146932005882263 -0.16019125282764435 -0.38881747132907346, -0.0688031467443901 -0.07392868139232726 0.915762879273301
1702455660.187678 0.05129900947213173 -0.15818609297275543 -0.16243688762187958 -0.38867252971143723, -0.07027805037163416 -0.07026910317284331 0.9160004985931821
1702455660.254023 0.05028636381030083 -0.15684092044830322 -0.1623687893152237 -0.38852551399675045, -0.06641117559949906 -0.06944169475842163 0.9164143886682113
1702455660.320368 0.04981458932161331 -0.14440284669399261 -0.1624324917793274 -0.38738083304808585, -0.05764502411542624 -0.07360043236732314 0.9171674425845294
1702455660.386713 0.05138051137328148 -0.1485048532485962 -0.16531851887702942 -0.3867665444358528, -0.05372786340041508 -0.069096647524524 0.9180144934043514
1702455660.453058 0.05351445451378822 -0.14424896240234375 -0.1669430434703827 -0.3857328213676003, -0.0474967910794956 -0.06910182966132399 0.9187922412027647
1702455660.519403 0.05643349140882492 -0.14958961308002472 -0.17030197381973267 -0.3852530446900082, -0.046619131804736764 -0.06500145140478569 0.9193375655449539
1702455660.585748 0.05736221745610237 -0.1495388001203537 -0.1690252721309662 -0.38510078588338753, -0.046108431926710686 -0.06429280301124089 0.9194769342937402
1702455660.6520941 0.057989925146102905 -0.16558189690113068 -0.16214820742607117 -0.3862343319793786, -0.0503760015921134 -0.05516555423761644 0.9193704698812614
